0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label,label_name
-0.5597648,1.4689066,-1.1485462,0.6683927,1.0339315,-0.01598795,-1.2190106,-0.9349658,1.0896256,-0.3825806,1.0084289,2.1593914,-0.72005814,0.74176884,-0.59434754,-0.3457175,-0.37845337,-0.13248631,-0.6383826,-1.1001425,0,PV
1.1646876,1.1512244,-0.063775085,0.6085172,0.87126803,0.34711778,-1.8105143,-0.9733723,-0.6543437,-0.64081526,1.1972693,2.1721423,-0.8966567,0.29442525,-0.19458395,0.035191838,-0.4881976,-0.40733317,-0.70057607,-1.0116814,0,PV
-0.56217206,1.4528989,-1.1505021,0.68041813,1.037762,-0.00037615703,-1.2267859,-0.93967086,1.0858406,-0.37741145,0.50478685,2.1754673,-0.53276086,0.9823692,-1.0038992,-0.69806284,-0.17710435,0.23102733,-0.5336648,-0.9481597,0,PV
-0.59488374,1.6756335,-0.9570374,0.31170404,0.8996214,-0.2169068,-1.2350062,-0.8584965,1.2722194,-0.29684794,0.8877232,2.2048736,-0.6685856,0.77329797,-0.68153286,-0.41567555,-0.3328343,-0.057682067,-0.6394244,-1.0701597,0,PV
1.6740607,0.35258502,0.4401479,0.7748066,0.31473917,0.578349,-1.3833302,-0.78199965,-1.4213173,-0.54802513,1.143036,2.1808696,-0.7617152,0.46701133,-0.34716362,-0.120273314,-0.46296966,-0.30783245,-0.68205607,-1.1089072,0,PV
1.6765941,0.3353943,0.43740082,0.74561596,0.29298905,0.6217874,-1.3674754,-0.7518501,-1.4645929,-0.52585065,0.98054427,2.1672027,-0.70514375,0.75166655,-0.64284027,-0.38747305,-0.33529055,-0.10258246,-0.6355199,-1.0905627,0,PV
-0.48689312,1.5906879,-1.0040907,0.36007744,1.2368938,-0.12300494,-1.2031199,-0.88363844,1.0278457,-0.5147579,1.1124734,2.1942413,-0.72760564,0.50532526,-0.3952756,-0.16248225,-0.4468648,-0.28767458,-0.68161833,-1.110519,0,PV
-0.6230412,1.5514652,-0.7017195,-0.12113526,1.1559516,-0.5487192,-0.9501095,-0.7133864,1.5234017,-0.57270694,1.1811118,2.1804366,-0.8256728,0.35230678,-0.24656208,-0.021749765,-0.48963445,-0.37604144,-0.6984916,-1.0557035,0,PV
1.5833923,0.59119636,0.31688312,0.6998082,0.46774513,0.5519372,-1.557611,-0.82465404,-1.2689695,-0.5597319,1.1941359,2.1741953,-0.88561773,0.30398297,-0.20341757,0.02469677,-0.486654,-0.40156934,-0.69966304,-1.0200897,0,PV
1.6927487,-0.12157662,0.577294,0.86186606,-0.007412006,0.75152546,-0.95087135,-0.5822219,-1.730572,-0.49079072,1.1969416,2.1721816,-0.89491266,0.29753563,-0.19714831,0.031745557,-0.4868204,-0.40552047,-0.6999322,-1.014071,0,PV
1.7093158,-0.1898794,0.60917073,0.8807106,-0.05450014,0.73480463,-0.87336254,-0.59143794,-1.7309,-0.49392435,1.196572,2.1715577,-0.89320487,0.30342612,-0.20242703,0.027266357,-0.48460475,-0.40137306,-0.69954675,-1.0176656,0,PV
1.7159334,-0.14201254,0.593862,0.8794302,-0.02206075,0.72176594,-0.9190033,-0.6191374,-1.7046571,-0.50413126,1.1979753,2.1713521,-0.8990427,0.2946743,-0.19441368,0.035040118,-0.486996,-0.4071235,-0.70004565,-1.0114201,0,PV
-0.10431187,1.6505636,-0.792216,0.3947932,1.2909914,-0.058927212,-1.4544822,-0.95538163,0.6399733,-0.61100066,1.0235667,2.1667936,-0.7366212,0.708954,-0.5618848,-0.31976223,-0.38276166,-0.15622137,-0.6410068,-1.1010574,0,PV
-0.54624957,1.3459191,-1.2033365,0.7269037,1.0650837,0.04655022,-1.2065663,-0.94587666,1.123376,-0.4058028,0.9829349,2.1546311,-0.6985112,0.7754222,-0.6493328,-0.4144502,-0.33035696,-0.099671304,-0.6264635,-1.0942019,0,PV
-0.5387498,1.2740312,-1.2356433,0.76003087,1.073965,0.12268763,-1.2169374,-0.9550983,1.1208798,-0.40516478,1.031059,2.1597865,-0.74322885,0.7195353,-0.5749608,-0.33673015,-0.37327537,-0.15230559,-0.642027,-1.0878525,0,PV
-0.36336538,1.6439738,-0.930195,0.35947588,1.2925678,-0.08972245,-1.2836709,-0.8979189,0.8421843,-0.5733279,0.8237379,2.1570275,-0.6251241,0.89299387,-0.815263,-0.5567033,-0.2688611,0.026709374,-0.596948,-1.0375696,0,PV
-0.5501028,1.4283532,-1.1669621,0.6360515,1.0457221,0.035949763,-1.2493315,-0.93215805,1.112155,-0.35967657,0.47306168,2.1722248,-0.5354443,0.98992217,-1.0256572,-0.72397596,-0.15831424,0.25148642,-0.5154693,-0.9278332,0,PV
-0.5431528,1.2902775,-1.2217718,0.7337642,1.076713,0.10465712,-1.229784,-0.9499978,1.128141,-0.3888459,1.0059304,2.151427,-0.7165599,0.76142836,-0.6141297,-0.36812449,-0.36599517,-0.12205852,-0.63689226,-1.0950255,0,PV
-0.54103386,1.2675622,-1.2336944,0.77623785,1.0760821,0.11121894,-1.2105945,-0.9565246,1.1210885,-0.41034245,1.0163475,2.1625369,-0.7215628,0.72946984,-0.588529,-0.34582672,-0.37124184,-0.14455786,-0.63912237,-1.0975136,0,PV
-0.55045885,1.3225297,-1.2079674,0.73417854,1.0689433,0.07944518,-1.226357,-0.9484762,1.1164393,-0.38827738,1.0188333,2.1491802,-0.7333928,0.75160813,-0.59628296,-0.3594049,-0.3657684,-0.13391578,-0.6353771,-1.0954789,0,PV
0.995571,1.3299993,-0.17867012,0.5060123,0.9802499,0.23747125,-1.8291351,-1.0129282,-0.38404253,-0.6445457,1.1860775,2.1810763,-0.84139365,0.32532933,-0.2212427,0.0040812376,-0.5006717,-0.3949626,-0.70199776,-1.0362962,0,PV
-0.55937916,1.537065,-1.1159884,0.6292996,1.0144476,-0.05339368,-1.2193502,-0.92954,1.075562,-0.37872335,1.1194715,2.193342,-0.76940227,0.49377796,-0.3875354,-0.17072189,-0.42165408,-0.28236413,-0.6774241,-1.09749,0,PV
-0.54674584,1.3130863,-1.2127073,0.723291,1.0716765,0.09250284,-1.232357,-0.9479591,1.1230878,-0.38387522,1.0065447,2.1600664,-0.7040359,0.7411659,-0.60429364,-0.3504592,-0.37366357,-0.12916006,-0.6416265,-1.1045377,0,PV
-0.54937893,1.371801,-1.1914567,0.6800349,1.0589873,0.0658659,-1.2403193,-0.94118094,1.1165736,-0.37092635,1.0230305,2.1523502,-0.73914164,0.7405,-0.58687353,-0.34856486,-0.3693196,-0.1408011,-0.63592166,-1.0952582,0,PV
-0.54781574,1.3150265,-1.2090491,0.7541916,1.071023,0.065742835,-1.2106155,-0.9520291,1.1190215,-0.4054963,0.9030644,2.1494339,-0.6526186,0.8524126,-0.726883,-0.47107956,-0.32113072,-0.02941168,-0.6214783,-1.0823079,0,PV
-0.64120466,1.650322,-0.69356984,-0.13108706,1.0602977,-0.42706376,-1.1676247,-0.734665,1.4280748,-0.34347948,1.1572924,2.1853964,-0.77822083,0.4102376,-0.2962833,-0.07702684,-0.47402066,-0.34185696,-0.6909171,-1.0946001,0,PV
-0.5429334,1.269627,-1.2286363,0.7729652,1.0799626,0.09649935,-1.2097851,-0.95541203,1.1258861,-0.40817323,0.9935181,2.1626256,-0.696068,0.7473605,-0.60779095,-0.34420928,-0.38269153,-0.12242137,-0.6387647,-1.1115589,0,PV
-0.6232988,1.6559417,-0.840091,0.10371576,1.0000327,-0.3392515,-1.193439,-0.8210855,1.3594252,-0.3019493,-0.24041392,1.1835006,-0.16542774,1.4352012,-1.4813969,-1.3592366,0.33914274,1.0059843,-0.24040076,-0.4769524,0,PV
1.444945,0.8181996,0.18880035,0.70400995,0.65353715,0.42380634,-1.6928006,-0.9146815,-1.0139463,-0.61186755,1.1619862,2.181948,-0.788716,0.40860352,-0.3001046,-0.07190973,-0.47309726,-0.3374564,-0.6900063,-1.0912476,0,PV
-0.4008842,1.6345817,-0.94143176,0.37484157,1.2955341,-0.11173187,-1.2321306,-0.9119522,0.8735553,-0.5803791,1.1470177,2.1887884,-0.7751015,0.44626144,-0.3360031,-0.12362368,-0.45143956,-0.31875724,-0.68742317,-1.0897197,0,PV
0.41496512,1.5623811,-0.5421656,0.48241773,1.207686,0.082608104,-1.7112559,-1.0070227,0.16287467,-0.65249413,1.019784,2.1629577,-0.72602254,0.7216965,-0.5790648,-0.3350091,-0.37551013,-0.14632988,-0.6414932,-1.1010084,0,PV
0.029599853,1.6586596,-0.7368516,0.3661246,1.2713636,-0.026096834,-1.5445344,-0.9538689,0.54068846,-0.6050883,1.1521537,2.182199,-0.7812592,0.43740782,-0.32373866,-0.098392375,-0.46250734,-0.3217741,-0.68536776,-1.0987213,0,PV
0.17080675,1.658707,-0.6619151,0.34434623,1.233689,-0.0037440623,-1.6197281,-0.9708865,0.4550308,-0.6063129,0.95907736,2.1517134,-0.67370945,0.7978611,-0.66788304,-0.41217032,-0.34032393,-0.07853352,-0.62823164,-1.1077989,0,PV
-0.5505115,1.3332059,-1.203104,0.7342172,1.0668406,0.06874344,-1.2226106,-0.9492804,1.1139706,-0.39147148,0.9984289,2.142956,-0.7051442,0.7836161,-0.6469038,-0.405232,-0.34200725,-0.103686,-0.63026386,-1.0917633,0,PV
1.6963087,0.08959841,0.5159233,0.8134351,0.13018759,0.7044059,-1.1544511,-0.6584839,-1.6270077,-0.50990796,1.1974565,2.1718404,-0.8967891,0.2958109,-0.19565482,0.033657424,-0.4870787,-0.40650284,-0.7001179,-1.0126222,0,PV
1.7276213,0.11205186,0.5311958,0.81768346,0.14537853,0.6449897,-1.1620944,-0.7155064,-1.5725051,-0.52883047,1.196305,2.1717,-0.8912855,0.30574435,-0.2046136,0.02494065,-0.48404527,-0.4003192,-0.69926643,-1.0191602,0,PV
1.7022233,-0.23165998,0.6163524,0.8923883,-0.08175621,0.7452083,-0.8285661,-0.5767052,-1.746524,-0.49096447,1.1938591,2.1722205,-0.8818509,0.31858078,-0.21683593,0.013426728,-0.48069367,-0.39199114,-0.69857323,-1.0281427,0,PV
1.0958872,1.2671168,-0.107875146,0.51313055,0.92595565,0.2662309,-1.8249822,-1.0054818,-0.49343532,-0.6365545,-0.13663557,1.2200469,-0.18654718,1.4511764,-1.4917074,-1.324173,0.2994008,0.96861875,-0.2872362,-0.512943,0,PV
-0.5413553,1.2660184,-1.2334766,0.78099406,1.0762458,0.10944381,-1.2084857,-0.95720315,1.1204776,-0.41265905,1.0080829,2.155886,-0.7007306,0.7482392,-0.61392283,-0.36278737,-0.3660294,-0.12795863,-0.6347874,-1.1059917,0,PV
-0.5293273,1.4867191,-1.1397506,0.5974621,1.0330569,-0.044015937,-1.21239,-0.91563916,1.1410617,-0.41717675,1.011485,2.1567569,-0.71877545,0.74533916,-0.6009867,-0.35455453,-0.37163004,-0.13236684,-0.6384714,-1.0967951,0,PV
-0.53991807,1.2754607,-1.2325549,0.75552756,1.0753816,0.11887286,-1.2198799,-0.95444083,1.122916,-0.4013646,-0.70357007,0.52313215,0.18080515,1.4590518,-1.5422889,-1.3804002,0.47499746,1.2301829,-0.027662478,-0.2142482,0,PV
-0.53511244,1.2698964,-1.2453629,0.77335334,1.0694429,0.13497256,-1.2074715,-0.9573516,1.1143987,-0.4167655,0.99613476,2.1575618,-0.6953143,0.7540509,-0.6138052,-0.3569322,-0.375014,-0.11836519,-0.63595706,-1.1123592,0,PV
-0.5481463,1.3333018,-1.2038286,0.74166185,1.0671296,0.054205198,-1.2092171,-0.9493529,1.1194621,-0.40521625,1.0261732,2.163482,-0.73962116,0.7158357,-0.568694,-0.33023858,-0.37898692,-0.15332685,-0.6406105,-1.0940117,0,PV
-0.547518,1.3742806,-1.1927227,0.7088508,1.0585122,0.030203313,-1.2071276,-0.9423927,1.1212558,-0.40334126,-1.0166502,-0.82810277,0.5266996,1.1019182,-1.3595746,-1.2788149,0.83276564,1.0754987,0.5336339,0.41262615,0,PV
-0.5304708,1.4974562,-1.144206,0.5983362,1.0283115,-0.04162332,-1.2062961,-0.9165375,1.1317987,-0.4167686,-1.0080222,-0.76650184,0.5206469,1.0896246,-1.3957416,-1.2932401,0.82146186,1.0917734,0.5366299,0.4033692,0,PV
-0.544756,1.2761122,-1.2240728,0.77418303,1.0792122,0.08684682,-1.2075088,-0.9548015,1.1253898,-0.41060612,1.1197488,1.5258348,-0.7187441,-0.7720787,0.8614741,1.0768738,-0.8203124,-0.833665,-0.7239504,-0.7151809,0,PV
-0.5367384,1.639075,-1.0684627,0.51102674,0.95989156,-0.1277137,-1.205261,-0.8993866,1.1249195,-0.39735022,-0.7284979,0.44514367,0.2176424,1.4605029,-1.5448583,-1.379023,0.4773242,1.2407281,-0.0014450435,-0.18751799,0,PV
1.593481,0.5616283,0.3260213,0.71351475,0.4459084,0.56710756,-1.5281732,-0.8172434,-1.3001692,-0.5620613,1.0196074,2.1607883,-0.72615844,0.7282149,-0.58219963,-0.33947948,-0.37617528,-0.14609763,-0.639526,-1.0989738,0,PV
-0.5403031,1.3100132,-1.216219,0.7102801,1.0731181,0.09837159,-1.2340242,-0.9480747,1.130534,-0.38369742,1.0202512,2.15595,-0.7289644,0.73670936,-0.5854767,-0.3472284,-0.373635,-0.14087696,-0.6382314,-1.0984982,0,PV
-0.5453877,1.349041,-1.2010554,0.72694784,1.064908,0.04261259,-1.2037888,-0.94686294,1.1234572,-0.409872,1.0313164,2.1655984,-0.7430412,0.7077778,-0.5686443,-0.32822838,-0.37640834,-0.15819077,-0.6426585,-1.0875211,0,PV
-0.55428684,1.4221842,-1.1705884,0.64912516,1.0467309,0.040294945,-1.2456613,-0.9350215,1.1071436,-0.35992074,-1.0015744,-0.6603614,0.5175305,1.1273103,-1.429045,-1.3070799,0.81177294,1.1263635,0.4837927,0.33128968,0,PV
-0.5507285,1.3745018,-1.1886992,0.71779346,1.0573316,0.03310557,-1.212195,-0.94545513,1.1127247,-0.39837915,1.1516364,2.2008202,-0.8767258,0.26936746,-0.13510594,0.08827573,-0.5779105,-0.44706547,-0.71608645,-0.9572059,0,PV
-0.5358881,1.2869397,-1.2253894,0.72154397,1.0777934,0.11112207,-1.2310177,-0.9509714,1.1353339,-0.389466,1.0214955,2.1547167,-0.73041654,0.7353575,-0.5844238,-0.34054106,-0.37429783,-0.14126214,-0.6389962,-1.1016326,0,PV
-0.5633089,1.5719708,-1.101404,0.54678994,1.0062841,-0.04070173,-1.2584642,-0.91169876,1.0783597,-0.32782644,-0.3554979,1.0060726,-0.10393145,1.4675606,-1.4907144,-1.3614316,0.416811,1.0951328,-0.23455371,-0.43944833,0,PV
-0.48020554,1.6170127,-0.9807731,0.30996037,1.2371079,-0.14095587,-1.2103205,-0.87482613,1.0294237,-0.50642574,1.0567906,2.1862688,-0.74584657,0.62301856,-0.51769745,-0.2791624,-0.37725502,-0.1927194,-0.6571793,-1.096218,0,PV
-0.56132495,1.4680686,-1.1483128,0.62921363,1.0349056,0.015147442,-1.2478564,-0.9314156,1.0933697,-0.3517952,-1.00086,-0.74466085,0.5272865,1.1084211,-1.4041443,-1.292619,0.8198134,1.107717,0.5071796,0.3718658,0,PV
-0.6443265,1.6169276,-0.635151,-0.25933942,1.0671846,-0.46855202,-1.1084852,-0.6857917,1.5121297,-0.39459604,1.0147456,2.1684294,-0.72582227,0.7146212,-0.6078911,-0.3591316,-0.34355778,-0.13216566,-0.63924307,-1.0899844,0,PV
-0.5755312,1.6437722,-1.0513803,0.48404488,0.9640189,-0.09688518,-1.2528082,-0.8994546,1.1000338,-0.31581038,1.0757953,2.191296,-0.7526466,0.58337396,-0.47620502,-0.24642195,-0.39183605,-0.22296926,-0.66356623,-1.0968214,0,PV
0.9135957,1.38535,-0.2343264,0.4887971,1.0164496,0.21055384,-1.827692,-1.0163237,-0.29069597,-0.64570814,1.1970545,2.1723335,-0.89529145,0.29540527,-0.19557148,0.034118697,-0.48820573,-0.40676534,-0.7005206,-1.0125569,0,PV
1.7137973,0.16176459,0.50890046,0.8118602,0.18265387,0.63813406,-1.2152869,-0.72495973,-1.5477852,-0.5290834,1.1579188,2.1880808,-0.7844747,0.40470508,-0.29191887,-0.07939258,-0.47092018,-0.34560835,-0.6913646,-1.0870253,0,PV
-0.568497,1.6211809,-1.06619,0.4962436,0.976676,-0.082141474,-1.2596562,-0.89969134,1.0991769,-0.31710142,-0.054194108,1.5638578,-0.33732814,1.305507,-1.4647219,-1.1968999,0.22289164,0.8193616,-0.24789444,-0.6105797,0,PV
-0.53456867,1.2660499,-1.2556856,0.7846927,1.0670307,0.14137208,-1.1956742,-0.95743144,1.1102017,-0.42598662,1.1905137,2.1785502,-0.8617858,0.31000888,-0.21022503,0.019578869,-0.4981974,-0.4005411,-0.70304614,-1.024856,0,PV
1.5379168,0.6989496,0.26297152,0.67740506,0.5338614,0.5186279,-1.6122369,-0.8600591,-1.1795263,-0.57790637,1.1836814,2.1762986,-0.8449104,0.35312954,-0.25047785,-0.018346298,-0.47743404,-0.37145385,-0.6978288,-1.0526574,0,PV
-0.5386485,1.265928,-1.2428296,0.7821271,1.0715493,0.12642005,-1.2055489,-0.95694214,1.1151601,-0.4172147,1.1779883,2.1799865,-0.9018341,0.2164207,-0.097460136,0.15131246,-0.5935425,-0.47884423,-0.7322028,-0.9218246,0,PV
-0.48464426,1.4795249,-1.0502849,0.4898694,1.0862412,-0.10534214,-1.2418102,-0.90027916,1.2075721,-0.48084715,0.9860269,2.162278,-0.6859617,0.75419617,-0.6159982,-0.35910174,-0.37194696,-0.1170916,-0.63429606,-1.1181041,0,PV
-0.5543811,1.3898021,-1.1791971,0.71168494,1.0543166,0.030715,-1.2201488,-0.94568723,1.1029012,-0.39000565,1.1983695,2.1713479,-0.90039486,0.2914539,-0.19196749,0.03840697,-0.4883273,-0.40899822,-0.7007203,-1.0091703,0,PV
-0.5491903,1.3310535,-1.2036437,0.74298614,1.0679713,0.059493512,-1.2137803,-0.95041686,1.115805,-0.40027833,-0.26872042,1.1382312,-0.15499604,1.4503298,-1.4837527,-1.3665646,0.35007343,1.0243616,-0.22934246,-0.45962158,0,PV
1.2335807,1.093447,-0.0070990385,0.6104345,0.837222,0.34922832,-1.7978125,-0.9684124,-0.72562754,-0.6249666,-0.0071148323,1.6403656,-0.38593432,1.2794659,-1.4526075,-1.1256678,0.20942613,0.77072287,-0.26824272,-0.6604144,0,PV
-0.26991463,1.6630043,-0.87366974,0.32360026,1.285143,-0.090560794,-1.3665006,-0.90084654,0.79623663,-0.566491,0.44606984,2.2241642,-0.58883035,0.9466149,-0.98511654,-0.7052444,-0.14224735,0.21667406,-0.5068962,-0.9051874,0,PV
-0.16288637,1.6756173,-0.81850225,0.30971286,1.2759683,-0.07925798,-1.4361535,-0.91840833,0.72798264,-0.57407296,-1.0411559,-0.09390946,0.41227895,1.1624755,-1.5163349,-1.3842179,0.7853046,1.1957803,0.3063479,0.17343076,0,PV
-0.5455756,1.2898086,-1.2170027,0.7643848,1.0749818,0.0865889,-1.2161353,-0.9552651,1.1209619,-0.40274724,1.1717685,2.1849203,-0.8015261,0.3697076,-0.25949275,-0.03733373,-0.49523708,-0.36921072,-0.6967161,-1.0668808,0,PV
-0.36760864,1.6632632,-0.9114823,0.29201454,1.278354,-0.12685773,-1.2852114,-0.8869512,0.8913638,-0.5468869,0.5544175,2.170534,-0.52181697,0.97997016,-0.9770511,-0.6654031,-0.20701095,0.20286609,-0.55975085,-0.97675556,0,PV
0.77282447,1.4006217,-0.31285474,0.57616603,1.0929773,0.17129867,-1.8002515,-1.0237007,-0.20009542,-0.67698354,1.1607901,2.1813722,-0.7893252,0.41764876,-0.30918732,-0.0825206,-0.46666506,-0.33124754,-0.68910265,-1.0917633,0,PV
-0.53699404,1.2675047,-1.233002,0.780164,1.0747765,0.112411544,-1.2084105,-0.9588271,1.1199751,-0.4175985,1.1610051,2.1830206,-0.8012022,0.4145115,-0.3103979,-0.085838266,-0.45694113,-0.33070078,-0.6888702,-1.0845867,0,PV
0.82830054,1.3918661,-0.29098928,0.545876,1.0688643,0.18931864,-1.8103986,-1.0221716,-0.24094696,-0.65971696,1.1851209,2.178373,-0.85719645,0.33365795,-0.23230763,-0.0069318195,-0.47806722,-0.3816394,-0.69687176,-1.0441378,0,PV
1.6269426,0.42934644,0.39295685,0.7826872,0.36188155,0.5868072,-1.437886,-0.7771933,-1.3847533,-0.58079016,-1.0571134,-0.96955466,0.5726389,1.0008578,-1.2922658,-1.2536147,0.82862544,0.9968777,0.62105185,0.5524966,1,SST
-0.52547264,1.334665,-1.1931983,0.76587814,1.0579044,0.04534705,-1.212007,-0.9469729,1.117402,-0.44354534,1.1763326,2.1835515,-0.8120981,0.37911803,-0.27623928,-0.060374275,-0.4701109,-0.36864358,-0.68300426,-1.0685314,1,SST
-0.5778316,1.655639,-0.8884834,0.23875679,0.9366231,-0.2998263,-1.1975045,-0.84408945,1.3508872,-0.37417108,1.1798792,2.0281074,-0.9607603,0.32884824,0.11443227,0.35628706,-0.7301024,-0.742141,-0.786934,-0.78761715,1,SST
-0.59840053,1.5656838,-0.60907865,-0.3044497,1.1442816,-0.51881593,-1.0088468,-0.70168066,1.5419111,-0.5106044,0.22472538,1.6069813,-0.47769958,1.2884984,-1.4763032,-1.1036919,0.22115894,0.68560725,-0.2697421,-0.69953394,1,SST
-0.5395399,1.6430951,-0.7103776,-0.20915988,1.1038675,-0.50601625,-0.8549548,-0.7481504,1.4965012,-0.6752648,-0.4025885,0.8986215,-0.1181958,1.4418137,-1.5468506,-1.404235,0.5063668,1.0875207,-0.115161136,-0.34729138,1,SST
-0.5998593,1.5764223,-0.60078657,-0.30252028,1.1306299,-0.5185989,-1.0156448,-0.703028,1.5403148,-0.5069292,1.0115361,2.154397,-0.71926945,0.75501466,-0.6305511,-0.38707238,-0.3467999,-0.13001505,-0.6233511,-1.0838877,1,SST
-0.40264714,1.6530101,-0.8974457,0.32340842,1.2603223,-0.17562048,-1.2574027,-0.8750316,0.94743335,-0.5760241,1.0133325,2.168866,-0.72823524,0.7289111,-0.60916346,-0.3639019,-0.35633004,-0.14948827,-0.6251424,-1.0788488,1,SST
-0.38439366,1.64706,-0.89872,0.34830427,1.267794,-0.1478396,-1.2727174,-0.8839556,0.9130443,-0.5885796,1.2023281,2.1718616,-0.8960282,0.29676053,-0.20082814,0.023152482,-0.48018035,-0.41435614,-0.6874233,-1.0152872,1,SST
-0.59263235,1.6603088,-0.66912085,-0.11650396,1.0125401,-0.43122232,-1.1590092,-0.7393035,1.4646382,-0.42969504,-1.0162017,0.10914976,0.34011725,1.354469,-1.4842365,-1.332903,0.5924936,1.2827886,0.16952957,-0.015205587,1,SST
-0.6075986,1.628488,-0.7032562,-0.17550711,1.1160414,-0.519597,-0.86334056,-0.72767025,1.498545,-0.646105,-1.0175856,0.03524409,0.38472128,1.2989964,-1.4949623,-1.352264,0.65637124,1.2630713,0.19239384,0.034013703,1,SST
-0.57232475,1.6549447,-0.89469016,0.25196707,0.922414,-0.29910716,-1.2019079,-0.84345,1.3545088,-0.3723547,-0.9958815,-0.73176265,0.5278857,1.10974,-1.4104682,-1.298916,0.81447387,1.1088746,0.5060248,0.37003002,1,SST
-0.5530621,1.6662306,-0.965942,0.3955597,0.8490562,-0.20512292,-1.2287391,-0.8703482,1.2873883,-0.37501967,1.1433631,2.1782374,-0.76895154,0.5129156,-0.4046693,-0.18229727,-0.4308434,-0.29311538,-0.6702905,-1.0843488,1,SST
-0.59428895,1.5608989,-0.6224798,-0.30109185,1.1518844,-0.52086854,-0.99543715,-0.69908834,1.5431526,-0.5226818,1.1711558,2.1835008,-0.79881006,0.39819545,-0.29168555,-0.07360102,-0.47368085,-0.35906574,-0.67991555,-1.0760934,1,SST
-0.3542607,1.6324246,-0.7464372,-0.14076035,1.0542669,-0.48358846,-0.8770586,-0.8273271,1.5022632,-0.7595222,-0.26256004,0.92127883,-0.18837291,1.4622581,-1.5468861,-1.4124753,0.50527745,1.0504366,-0.1594529,-0.36950433,1,SST
-0.61611176,1.6119001,-0.7105119,-0.13153553,1.1195489,-0.52841425,-0.88498336,-0.72527295,1.5012844,-0.6359037,1.0400616,2.159882,-0.76295215,0.7119462,-0.5692655,-0.33233443,-0.36935163,-0.16786411,-0.62828845,-1.0818329,1,SST
-0.59357655,1.561189,-0.61949587,-0.30416074,1.1517869,-0.52250177,-0.9959931,-0.6988269,1.5433282,-0.5217491,-0.67541814,0.54755074,0.113297194,1.4189781,-1.5730256,-1.4048342,0.551085,1.1923755,0.037037984,-0.20704703,1,SST
-0.4469308,1.651365,-0.72118425,-0.2430385,1.0961016,-0.49957708,-0.8520053,-0.7716417,1.4916579,-0.7047471,-1.0220524,-0.3577286,0.4974484,1.1765933,-1.4820977,-1.3533026,0.78093255,1.1718175,0.3698836,0.21850559,1,SST
-0.5838265,1.6475954,-0.6766075,-0.08834494,0.9986542,-0.4297112,-1.1686485,-0.75051844,1.4784011,-0.42699367,0.9913243,2.165023,-0.7077854,0.75801235,-0.63675994,-0.3871011,-0.35525128,-0.122128524,-0.6247431,-1.0805902,1,SST
-0.5312165,1.4740512,-1.1311134,0.6959226,1.0231636,-0.02508677,-1.2214342,-0.9385958,1.0843997,-0.43008962,1.006187,2.1588223,-0.72154963,0.7535259,-0.62370217,-0.3745811,-0.36029026,-0.13008295,-0.626788,-1.0815401,1,SST
-0.51341367,1.3585467,-1.1763549,0.7133262,1.0546421,0.058235615,-1.236132,-0.94683367,1.1254243,-0.43744072,1.0146917,2.1650555,-0.7323245,0.734674,-0.60272664,-0.35730547,-0.36691913,-0.14661816,-0.63033617,-1.0781897,1,SST
-0.6108026,1.6292893,-0.7054339,-0.16979195,1.1143191,-0.5121555,-0.8653493,-0.7290766,1.4971322,-0.6481304,1.2015808,2.171589,-0.8978252,0.29835618,-0.20275784,0.022235524,-0.47713545,-0.4121211,-0.6868573,-1.0170639,1,SST
-0.5980511,1.5733554,-0.59661484,-0.31049058,1.118116,-0.512496,-1.0264273,-0.69546336,1.5524446,-0.504373,1.1912429,2.1784174,-0.8527238,0.3308068,-0.23216757,-0.011835023,-0.4793494,-0.39534232,-0.68571454,-1.0433358,1,SST
-0.346291,1.6317781,-0.7360501,-0.15481831,1.0562847,-0.47135106,-0.8811347,-0.83338594,1.5016611,-0.7666928,0.54227775,2.1178977,-0.7001361,0.9713152,-1.0747781,-0.8064078,-0.008987148,0.23411858,-0.3996656,-0.8756338,1,SST
-0.63314104,1.5387529,-0.6894983,-0.05135469,1.142523,-0.5545899,-0.98517287,-0.7129373,1.5250028,-0.5795848,1.0362257,2.162691,-0.7438084,0.713304,-0.581236,-0.34385437,-0.36676913,-0.16448973,-0.6283001,-1.0837628,1,SST
-0.59891385,1.5769012,-0.59771824,-0.30911815,1.1162565,-0.5137552,-1.0229161,-0.69530046,1.5510031,-0.50643873,1.0259881,2.160318,-0.7444671,0.730557,-0.6050937,-0.3657671,-0.3489373,-0.15183315,-0.62522334,-1.0755427,1,SST
-0.6175558,1.6011891,-0.7079292,-0.09329106,1.1234434,-0.55988854,-0.8984693,-0.72305566,1.4998506,-0.6242939,-1.0259202,-0.012221487,0.41060764,1.2483164,-1.4978608,-1.3644677,0.7204296,1.2439332,0.21029606,0.06688659,1,SST
-0.5763191,1.6461989,-0.8564247,0.18847683,0.9411176,-0.32495403,-1.1938962,-0.8338858,1.3900309,-0.3803446,1.1961993,2.1762576,-0.86778164,0.31711766,-0.21988225,0.0012484995,-0.48023754,-0.4036825,-0.68703365,-1.0322055,1,SST
-0.5944168,1.592265,-0.59109116,-0.32079515,1.0613123,-0.49199134,-1.0486848,-0.67978656,1.574117,-0.5009284,1.2051175,2.1685486,-0.91205454,0.28947484,-0.19404295,0.03196672,-0.47581622,-0.41712317,-0.6867065,-1.0093639,1,SST
