,embeddings
1015,"[-0.21791537 -0.17213917  1.0297247  -1.1256338  -1.32359    -0.21896441
  0.16149369  1.2796953  -0.9227818   1.5101106 ]"
1016,"[-0.23369855 -0.17096657  1.0357869  -1.1303192  -1.3210088  -0.19324397
  0.16112396  1.2518799  -0.92652863  1.526975  ]"
1017,"[-0.34337342 -0.16698173  1.2227337  -1.0773598  -1.417883   -0.23786965
 -0.02512114  1.470359   -0.6617968   1.2372929 ]"
1018,"[ 0.05292882  0.03931049 -0.79099154 -1.3144466  -1.3008276  -0.11699074
  0.27262673  0.0434753   1.4910905   1.6238259 ]"
1019,"[-0.1926577  -0.17008156  0.8845618  -1.1608499  -1.2824883  -0.25824463
  0.24942109  1.1040561  -0.90404123  1.7303255 ]"
1020,"[-0.24197525  0.1580778  -0.9488864  -0.15175852  2.607589   -0.19902472
  0.08757374 -0.9196458   0.138451   -0.53040093]"
1021,"[-0.15436074 -0.16808952  0.82289445 -1.1378576  -1.3595434   0.06065445
  0.21377485  0.93744904 -1.0023309   1.7874085 ]"
1022,"[-0.2505626  -0.17217197  1.1216979  -1.0237978  -1.5332755   0.29688594
 -0.03080001  1.1316171  -0.9476413   1.408049  ]"
1023,"[-0.45897594 -0.18892403  1.247046   -0.9413307  -1.0753467  -0.9909479
  0.01207169  1.8390092  -0.28549373  0.84289247]"
1024,"[-0.34424692 -0.2650777   1.2578608  -0.83933663 -1.0848862  -0.86877036
  0.00750752  1.5911835  -0.70485324  1.2506192 ]"
1025,"[-0.22301191 -0.28144056  1.1700447  -0.90219676 -1.2405138  -0.2877873
  0.06593795  1.381638   -1.0868825   1.4042124 ]"
1026,"[-0.26349267 -0.27875528  1.1924896  -0.8757541  -1.1997931  -0.40993384
  0.05999009  1.4374278  -1.0413542   1.3791758 ]"
1027,"[-0.20845942 -0.2831337   1.050421   -0.95372754 -1.2326338  -0.36217514
  0.1154123   1.2220289  -0.99550164  1.6477696 ]"
1028,"[-0.40844473 -0.2815665   1.4260058  -0.77899766 -1.3133011  -0.5484665
 -0.23979722  1.6628431  -0.5172303   0.9989548 ]"
1029,"[ 0.4838551   0.70893705 -0.6607993   0.16939895  1.0912795  -1.1214703
  0.68448776 -0.75513035  1.1367787  -1.7373378 ]"
1030,"[-0.19834632 -0.2775309   1.0918674  -0.95036113 -1.2673942  -0.22211836
  0.08878526  1.2972733  -1.074533    1.5123582 ]"
1031,"[-0.05793276 -0.25561652  0.3572388  -1.174425   -1.4839923   0.31193954
  0.14606313  0.64709    -0.57659394  2.0862288 ]"
1032,"[-0.32031754 -0.2719358   1.3644809  -0.79115355 -1.1924455  -0.5396193
 -0.05902195  1.6009084  -0.9039982   1.1131021 ]"
1033,"[-0.26139417 -0.27735147  1.1208063  -0.9380676  -1.2974871  -0.30342576
  0.01328508  1.263536   -0.9079618   1.5880605 ]"
1034,"[-0.17976505 -0.27702802  0.8430782  -1.0430813  -1.3449494  -0.0482765
  0.12399423  1.1784984  -0.9673702   1.7149001 ]"
1035,"[-0.30201855 -0.2963643   1.1598959  -0.9651087  -1.4586351  -0.42311636
 -0.15643534  1.5869999  -0.38782352  1.2426052 ]"
1036,"[-0.20627081 -0.28458884  1.1708815  -0.8960323  -1.3013463  -0.11585232
  0.03353084  1.3137957  -1.1274233   1.413306  ]"
1037,"[-0.29417363 -0.27069366  1.1732862  -0.8890357  -1.1394532  -0.6559203
  0.07143475  1.5419501  -0.8766007   1.339207  ]"
1038,"[-0.35927632 -0.26557696  1.451412   -0.73623335 -1.2059819  -0.600232
 -0.19930579  1.8373581  -0.63874173  0.71657807]"
1039,"[-0.2540924  -0.28901905  1.245662   -0.7972237  -1.4410986   0.24465027
 -0.14999455  1.3279163  -1.1129681   1.2261682 ]"
1040,"[-0.25297117 -0.28164122  1.2572714  -0.8560733  -1.2267712  -0.33554554
  0.02518798  1.4593078  -1.0718817   1.283117  ]"
1041,"[-0.23702054 -0.2809604   1.2284659  -0.8941496  -1.289708   -0.32115674
 -0.0020145   1.4494971  -0.97288257  1.3199302 ]"
1042,"[-0.23238823  0.1889766  -0.96378165 -0.02563907  2.562711   -0.2350931
  0.15155715 -0.966837    0.13792956 -0.6174349 ]"
1043,"[ 0.06511929 -0.0624059  -0.62992734 -0.7128085  -0.7474597  -0.6680623
 -0.20521007  0.10020187  2.642387    0.21816587]"
1044,"[-0.16368365 -0.27977687  0.7990965  -1.0270058  -1.1744816  -0.7479391
  0.24690199  1.2375158  -0.68124676  1.7906184 ]"
1045,"[-1.1443028e-01 -1.7787899e-03 -2.5165138e-01 -2.0369701e-01
 -9.5401502e-01  6.3103628e-01 -9.0159923e-01  2.4689002e-01
  2.4329071e+00 -8.8366163e-01]"
1046,"[-0.20609358 -0.2891102   1.0675997  -0.8807309  -1.3098      0.03622716
  0.05920898  1.0661484  -1.1854424   1.6419938 ]"
1047,"[-0.23503992 -0.2767287   1.1670688  -0.9136878  -1.2204735  -0.3414454
  0.07813974  1.3989372  -1.0619015   1.4051319 ]"
1048,"[ 0.00717465  0.19664748 -0.96122664 -0.71439713  0.11222571 -0.44774264
  0.51547456 -0.8998284   2.480894   -0.2892222 ]"
1049,"[-0.24726927 -0.27504534  1.1135262  -0.93899703 -1.1204947  -0.8319448
  0.11209712  1.6540792  -0.70836365  1.2424126 ]"
1050,"[-0.2652191  -0.27965328  1.2146624  -0.87011874 -1.2050855  -0.39437985
  0.05020843  1.4634027  -1.0456378   1.3318216 ]"
1051,"[-0.30735886  0.34769902 -1.0327497  -0.33608115  2.0665197  -0.2980501
 -0.1410105  -1.0161272   1.3425051  -0.6253462 ]"
1052,"[-0.27046412 -0.26311103  0.1029117  -0.8581041  -0.9021808  -0.92857647
 -0.22004603  1.1416842   2.2537785  -0.05589239]"
1053,"[-0.27879274 -0.27468744  1.2066399  -0.86268014 -1.1595407  -0.5495552
  0.06658866  1.4483372  -0.9848479   1.3885387 ]"
1054,"[-0.07518897  0.24867468 -0.88128865 -0.5114331   0.21613501 -0.5847206
  0.36586273 -0.84711975  2.5368128  -0.46773422]"
1055,"[-0.31894243  0.36009172 -1.073018   -0.35054943  1.7382305  -0.303762
 -0.17740011 -1.0283139   1.7227529  -0.5690892 ]"
1056,"[-0.2517515  -0.276059    1.1836874  -0.8901583  -1.1787114  -0.50040716
  0.07975304  1.4529034  -1.0007149   1.3814588 ]"
1057,"[-0.1367623  -0.2514493   0.7986778  -0.6157825  -1.388383    1.1288642
 -0.1366883   0.21828881 -1.3182313   1.7014657 ]"
1058,"[-0.3453422  -0.2688228   1.2961012  -0.823753   -1.1506335  -0.7092522
 -0.02610326  1.5862546  -0.7813872   1.2229383 ]"
1059,"[-0.3580196  -0.26375133  1.2573978  -0.83125734 -1.0851945  -0.88890034
 -0.01639974  1.6841822  -0.64337623  1.1453196 ]"
1060,"[-0.3449879   0.39573598 -1.0039238  -0.4185028   1.0535917   0.14429362
 -0.33671153 -1.0275711   2.193534   -0.65545803]"
1061,"[-0.29698175  0.3624587  -1.0816536  -0.38463095  1.7140601  -0.318012
 -0.13566828 -1.0249399   1.7392796  -0.5739119 ]"
1062,"[-0.1497151  -0.2739218   0.8730272  -1.063162   -1.2314633  -0.4440559
  0.19935122  1.1495693  -0.85136205  1.7917328 ]"
1063,"[-0.47662708 -0.2633838   1.5342729  -0.6021265  -1.2151648  -0.77035284
 -0.38782862  1.8455358  -0.22208965  0.55776286]"
1064,"[-0.26343882 -0.28009614  1.2159182  -0.8680658  -1.2091957  -0.38145354
  0.04864723  1.4266622  -1.0541142   1.3651377 ]"
1065,"[-0.46264297 -0.28074762  1.27375    -0.81748104 -1.0275259  -0.9168502
 -0.19188802  2.0585105  -0.11685437  0.4817289 ]"
1066,"[-0.2622252  -0.27622986  1.1857501  -0.8876486  -1.1769426  -0.47555485
  0.08052157  1.408366   -1.0182842   1.4222463 ]"
1067,"[ 0.01493374 -0.2228774   0.65278107 -0.6821553  -1.3068035   1.5173134
 -0.05397356 -0.13750142 -1.3056067   1.5238895 ]"
1068,"[-0.23697625 -0.2772111   1.1187876  -0.9420398  -1.1606281  -0.5468405
  0.12196413  1.4901068  -0.95678437  1.3896223 ]"
1069,"[-0.23295088 -0.27719223  1.1259677  -0.91106194 -1.2165694  -0.35159382
  0.09110484  1.3036278  -1.0598513   1.5285195 ]"
1070,"[-0.24475606 -0.27446356  1.1340475  -0.91751486 -1.1686238  -0.5007646
  0.11203844  1.3814319  -1.0026686   1.4812728 ]"
1071,"[-0.28227812 -0.2743135   1.1514764  -0.905168   -1.1105944  -0.73750997
  0.10464841  1.5461963  -0.839853    1.3473955 ]"
1072,"[-0.15631741  0.33547875 -0.81107384 -0.4724745   0.16060539 -0.36808562
  0.00865748 -0.8387421   2.6238961  -0.4819446 ]"
1073,"[-0.26619    -0.27117762  1.1707957  -0.9038944  -1.1674073  -0.5848255
  0.07251304  1.5170207  -0.9153475   1.3485126 ]"
1074,"[-0.17608818 -0.27206612  1.1198437  -1.2002023  -1.5039474  -0.2706558
 -0.0891419   1.4157684  -0.3412764   1.3177668 ]"
1075,"[-0.26965117 -0.2844931   1.1808081  -0.85267717 -1.2576683  -0.20509745
  0.03525348  1.2962767  -1.116714    1.4739625 ]"
1076,"[-0.21756096 -0.2854999   1.1064028  -0.92070174 -1.2569038  -0.17109036
  0.09270939  1.2108042  -1.1240711   1.5659122 ]"
1077,"[-0.22656398 -0.27978098  0.8119421  -1.0782807  -1.2652409  -0.9348559
  0.10357659  1.5836211  -0.14101894  1.4266012 ]"
1078,"[-0.29837438 -0.27652556  1.2586126  -0.84767    -1.2082056  -0.4041513
  0.0076571   1.5076895  -1.0100243   1.2709922 ]"
1079,"[-0.2624339  -0.278882    1.1942788  -0.8713249  -1.224973   -0.34563065
  0.04738564  1.3849334  -1.0594051   1.4160509 ]"
1080,"[-0.3033597   0.30943936 -1.0584064  -0.5051302   2.392133   -0.20544873
  0.13959241 -1.0438317   0.6500701  -0.3750582 ]"
1081,"[-0.19085339 -0.29599172  0.7972556  -1.116399   -1.703071   -0.18998425
 -0.2178502   1.3875306   0.08819071  1.4411724 ]"
1082,"[-0.2523299  -0.2817493   1.2100196  -0.87115866 -1.2224917  -0.3382747
  0.05315799  1.3416839  -1.075775    1.4369181 ]"
1083,"[-0.32022434  0.34398666 -1.0460961  -0.33067787  2.0105581  -0.30680123
 -0.15487891 -1.02423     1.4198822  -0.59151834]"
1084,"[-0.1293385  -0.2671281   0.933195   -0.85142595 -1.3792363   0.5511449
  0.01356084  0.65521044 -1.2743232   1.7483411 ]"
1085,"[-0.29144835 -0.27414033  1.2375864  -0.8615359  -1.2105292  -0.4159334
  0.0252927   1.3644645  -1.0063894   1.4326327 ]"
1086,"[-0.3109376  -0.26918286  1.1989205  -0.8896693  -1.0990279  -0.8259939
  0.06129613  1.6131793  -0.731705    1.2531203 ]"
1087,"[-0.23608924 -0.28297892  1.1503714  -0.9123346  -1.2373075  -0.2642366
  0.08008022  1.3471049  -1.0918461   1.4472361 ]"
1088,"[-0.313019   -0.28999802  1.1512784  -0.9174116  -1.0913208  -0.9359762
  0.07052746  1.7563342  -0.5312659   1.1008514 ]"
1089,"[-0.2455687  -0.28462306  1.1979959  -0.8832936  -1.2751262  -0.30088413
  0.01782843  1.3966125  -1.0166411   1.3937007 ]"
1090,"[-0.23403166 -0.2800157   1.1653101  -0.91991144 -1.1958827  -0.40937468
  0.10094492  1.3922968  -1.0433167   1.4239808 ]"
1091,"[-0.31293806 -0.26972806  1.2627906  -0.84492546 -1.1551692  -0.67453676
  0.01225385  1.4800681  -0.84766054  1.3498452 ]"
1092,"[-0.4840559  -0.26168063  1.0079855  -0.8233195  -1.3393197  -0.9354287
 -0.39432815  1.729199    0.57373434  0.92721266]"
1093,"[-0.2455696  -0.28524107  1.1243174  -0.8535786  -1.3016824  -0.1076285
  0.01480094  1.0926673  -1.0988382   1.660753  ]"
1094,"[-0.29584467 -0.2747015   1.2068629  -0.8664341  -1.1392034  -0.62567556
  0.06055164  1.5409132  -0.9179137   1.3114452 ]"
1095,"[-0.28321078 -0.2766547   1.2790645  -0.661544   -1.5662901   0.71277744
 -0.36408573  1.235779   -1.0737045   0.99786824]"
1096,"[-0.6540057  -0.33436215  1.1485406  -0.7734298  -0.95456505 -0.92739713
 -0.13369682  1.9598851  -0.25244868  0.92147946]"
1097,"[-0.552293   -0.28851384  1.5640074  -0.50500166 -1.4559926  -0.34171453
 -0.551248    1.5462334  -0.34348845  0.92801183]"
1098,"[-0.11311042 -0.28171444  0.8425317  -0.97370696 -1.2864208   0.0735374
  0.16816136  0.8647779  -1.1577059   1.8636497 ]"
1099,"[-0.29644388  0.29601997 -1.1901631  -0.5623069   1.8288054  -0.39681146
  0.29567114 -1.0979794   1.4743062  -0.35109806]"
1100,"[-0.2930351  -0.272877    1.1050156  -0.94006234 -1.1254746  -0.8795974
  0.09193585  1.609399   -0.60879564  1.3134907 ]"
1101,"[-0.21460758  0.34543067 -0.9986028  -0.43626636  0.9976271  -0.41307762
 -0.08247571 -0.9859957   2.291086   -0.5031174 ]"
1102,"[-0.24878828 -0.27521256  1.1660687  -0.90900135 -1.1821492  -0.5306127
  0.08212734  1.3583581  -0.9551564   1.4943662 ]"
1103,"[-0.19393781  0.3018977  -1.5001158  -0.9691265   1.207447    0.6035366
  0.66436064 -1.5464312   0.69567424  0.7366954 ]"
1104,"[-0.31440866 -0.27204815  1.2467722  -0.84488404 -1.1355035  -0.63801646
  0.02719889  1.5727415  -0.89889663  1.2570456 ]"
1105,"[-0.18886226 -0.2869668   1.0952313  -0.9258634  -1.299479   -0.03565857
  0.07796736  1.2305696  -1.1675345   1.5005971 ]"
1106,"[-0.2820236  -0.2723213   1.1792717  -0.9065719  -1.1276685  -0.6741611
  0.09249648  1.5022581  -0.8787746   1.3674942 ]"
1107,"[-0.3175659  -0.28428608  1.3714817  -0.7722501  -1.3766166  -0.3780185
 -0.2554993   1.8256345  -0.5725105   0.75963145]"
1108,"[-0.3410766  -0.27134997  1.3297293  -0.7853871  -1.1689626  -0.5663566
 -0.05861399  1.6534435  -0.89038026  1.0989548 ]"
1109,"[-0.31444705  0.364552   -1.0520413  -0.38509196  2.1350827  -0.2625666
 -0.10197742 -1.0309938   1.2189103  -0.57142687]"
1110,"[-0.2524684  -0.2782286   1.1823683  -0.8553524  -1.2920593  -0.07830847
  0.01165753  1.2561134  -1.1562153   1.4624928 ]"
1111,"[-0.30641192 -0.27322933  1.1815757  -0.88054985 -1.1215581  -0.71197546
  0.07201488  1.5097362  -0.84611005  1.3765082 ]"
1112,"[-0.24752726 -0.2841829   1.2287927  -0.9347977  -1.3772948  -0.253283
 -0.08575794  1.5728102  -0.7991624   1.1804035 ]"
1113,"[-0.20725141 -0.2751312   0.95243865 -0.92410517 -1.3227087   0.00459452
  0.05841123  0.9249604  -1.0548457   1.843637  ]"
1114,"[-0.29867253 -0.27205497  1.1595252  -0.9048343  -1.1292421  -0.84273434
  0.04878427  1.7134826  -0.6347797   1.1605262 ]"
1115,"[-0.349712   -0.2609314   1.3751895  -0.7810471  -1.110747   -0.84380466
 -0.09580075  1.7488087  -0.62983245  0.9478772 ]"
1116,"[-0.24753185 -0.2732819   1.1560684  -0.9292336  -1.1751575  -0.53794974
  0.09367301  1.3914522  -0.9457831   1.4677435 ]"
1117,"[-0.39005992 -0.26812166  1.2744995  -0.808222   -1.1024009  -0.7531474
 -0.04180702  1.7425166  -0.725975    1.072717  ]"
1118,"[-0.42807382 -0.2582882   1.4840233  -0.6747731  -1.1534004  -0.66011566
 -0.2195432   1.8061868  -0.6587799   0.7627648 ]"
1119,"[-0.45097455 -0.4836179   0.16285321  2.6737409  -0.43916968 -0.52130413
 -0.521597    0.4880508  -0.4645589  -0.4434225 ]"
1120,"[-0.2898622  -0.28141463  1.1362735  -0.9006069  -1.1497977  -0.6816008
  0.08821674  1.5373598  -0.8315843   1.3730155 ]"
1121,"[-0.25434896  0.31851697 -1.0262917  -0.34924766  1.5131305  -0.4238354
 -0.09493711 -0.9947499   1.9463277  -0.6345647 ]"
1122,"[-0.22038685 -0.28341195  1.0930711  -0.90624744 -1.2618399  -0.19438027
  0.08095752  1.245238   -1.1121504   1.5591484 ]"
1123,"[-0.35173127 -0.26863393  1.3748401  -0.764453   -1.1778307  -0.7609645
 -0.15761478  1.8565412  -0.53097165  0.78081816]"
1124,"[-0.35586458 -0.2703362   1.2864662  -0.82407504 -1.118422   -0.72459394
 -0.01236173  1.6817735  -0.7812514   1.1186645 ]"
1125,"[-0.53369844 -0.35514435  1.1008698  -0.86434734 -1.0167083  -0.999356
 -0.03172692  1.9805212  -0.09585962  0.81545013]"
1126,"[-0.28155178 -0.27147344  1.2065994  -0.883409   -1.1534156  -0.59382427
  0.06446897  1.4759426  -0.93272066  1.3693839 ]"
1127,"[-0.22609927 -0.28256422  1.167152   -0.89451104 -1.2901144  -0.14699984
  0.03089742  1.349231   -1.1097467   1.4027551 ]"
1128,"[-0.37778303 -0.26498058  1.2713681  -0.8193126  -1.0971375  -0.77567583
 -0.02745464  1.7496816  -0.7163845   1.0576795 ]"
1129,"[-0.18202455 -0.28330734  1.0588392  -0.9541238  -1.2675525  -0.14834279
  0.11619423  1.2200576  -1.1266178   1.5668778 ]"
1130,"[-0.23031442 -0.28055075  1.1670715  -0.91060776 -1.2804937  -0.26076716
  0.02945216  1.4378037  -1.0289538   1.3573605 ]"
1131,"[-0.3341576  -0.26986212  1.1760733  -0.88301665 -1.0669118  -0.8999458
  0.04483986  1.6503767  -0.65974313  1.242348  ]"
1132,"[-0.1405155  -0.25761032  0.728812   -1.1037319  -1.263874   -0.24956888
  0.19678907  0.89710677 -0.8090813   2.0016744 ]"
1133,"[-0.08367121  0.28430626 -0.7089819   0.2480322   2.3403282  -0.3258586
  0.14586002 -0.7735946   0.30585235 -1.4322727 ]"
1134,"[-0.58331704 -0.08511287  0.4283154  -0.6682787  -0.96114904 -0.20317383
 -0.8284837   0.7841745   2.384248   -0.2672222 ]"
1135,"[-0.22603402 -0.28179526  1.1596466  -0.89400977 -1.2359966  -0.31156412
  0.07066414  1.3645295  -1.08187     1.4364295 ]"
1136,"[-0.23711514  0.32208365 -1.0324132  -0.38628408  1.3805612  -0.4234551
 -0.08565128 -0.98973924  2.0486162  -0.5966028 ]"
1137,"[-0.24737452 -0.28277454  1.0599355  -0.937141   -1.1846457  -0.503518
  0.12697169  1.364406   -0.95092857  1.5550699 ]"
1138,"[-0.3338111   0.31886464 -1.0261742  -0.26568845  1.9468573  -0.3268635
 -0.13846445 -0.99273485  1.5105765  -0.6925619 ]"
1139,"[-0.29273462 -0.2731431   1.2195529  -0.87655336 -1.171962   -0.56466997
  0.03891695  1.5420244  -0.9154072   1.2939757 ]"
1140,"[-0.2747418  -0.2758516   1.2163812  -0.9007227  -1.144356   -0.6767265
  0.06737422  1.4989196  -0.8548683   1.3445926 ]"
1141,"[-0.2775124  -0.2883628   1.2819167  -0.8567838  -1.316812   -0.32469445
 -0.07960773  1.6008947  -0.8744502   1.1354121 ]"
1142,"[-0.04766786 -0.23371951  0.3880217  -0.8069286  -1.4112058   1.0765978
 -0.02128265  0.01379543 -0.9699306   2.0123205 ]"
1143,"[-0.3320744  -0.26973587  1.2384393  -0.84002024 -1.121442   -0.7181418
  0.02857318  1.5468311  -0.83892846  1.3064989 ]"
1144,"[-0.1887823   0.38576418 -1.3879166  -0.80660415  1.1703864   0.5948798
  0.30956268 -1.407943    1.5460895  -0.2154368 ]"
1145,"[-0.08478283 -0.27255785  0.8642258  -0.884394   -1.3814472   0.5479644
  0.06006987  0.66472125 -1.276302    1.7625026 ]"
1146,"[-0.24544908 -0.27838913  1.1663786  -0.911222   -1.2079116  -0.40187764
  0.07853623  1.3906589  -1.0256222   1.4348981 ]"
1147,"[-0.27539912 -0.27483898  1.197216   -0.9010112  -1.1737667  -0.5498787
  0.06713055  1.5204436  -0.92989874  1.3200033 ]"
1148,"[-0.324149    0.37199762 -1.0898798  -0.39719045  2.0250452  -0.2642308
 -0.09253313 -1.0411177   1.3594741  -0.5474158 ]"
1149,"[-0.5175067  -0.5490379   0.39367792  2.5196168  -0.52672625 -0.52010214
 -0.5812664   0.75148433 -0.5405801  -0.4295594 ]"
1150,"[-0.31025338 -0.29207745  1.3887093  -0.55623275 -1.6230363   0.64578164
 -0.46484604  1.1853201  -0.9633668   0.9900018 ]"
1151,"[-0.4003394  -0.19653983  0.70417935 -0.38668978 -1.7184218   0.42233405
 -1.1009866   1.1754205   1.5579909  -0.05694925]"
1152,"[-0.26509959 -0.27426255  1.191793   -0.8880998  -1.2222829  -0.50303394
  0.03434151  1.3870865  -0.9192636   1.4588208 ]"
1153,"[-0.07471902 -0.25198025  0.82372135 -0.7979488  -1.3849261   0.9804688
 -0.02442888  0.3477859  -1.3159403   1.6979675 ]"
1154,"[-0.07549047 -0.25826713  0.6453616  -0.7877362  -1.3356371   0.9006554
  0.03991688  0.2341236  -1.2683054   1.9053785 ]"
1155,"[-0.23767179 -0.2804068   1.1655092  -0.89572924 -1.2215822  -0.34102494
  0.07435925  1.3924689  -1.0713212   1.4153985 ]"
1156,"[-0.29383582  0.25783896 -1.157877   -0.5543738   2.3163679  -0.23737004
  0.36706227 -1.1161888   0.6023389  -0.18396261]"
1157,"[-0.35971704 -0.28849047  1.3730334  -0.7048797  -1.6300899   0.606071
 -0.42954805  1.2310121  -0.80983686  1.0124466 ]"
1158,"[-0.24770181 -0.28052866  1.155684   -0.8892575  -1.2300962  -0.30984342
  0.07223646  1.3444278  -1.0797762   1.4648561 ]"
1159,"[-0.25906432 -0.28232652  1.2184252  -0.8816589  -1.2004929  -0.3943834
  0.05922385  1.4843916  -1.0457076   1.3015925 ]"
1160,"[-0.2897176  -0.2721004   1.1968082  -0.8816479  -1.1560024  -0.6461889
  0.05511789  1.4879125  -0.87261766  1.3784366 ]"
1161,"[-0.24718003 -0.2794145   1.1686304  -0.9006452  -1.1842786  -0.45520082
  0.09054503  1.4480515  -1.0253637   1.3848556 ]"
1162,"[-0.3278927  -0.28183207  1.4156485  -0.7456454  -1.236718   -0.42712831
 -0.1134672   1.5880097  -0.9350181   1.0640442 ]"
1163,"[-0.34550014  0.31933206 -0.9706925  -0.27854857  2.3922422  -0.20165072
 -0.10652158 -0.938321    0.8048092  -0.67514914]"
1164,"[-0.16302298 -0.28583395  0.99969155 -0.9483105  -1.2903241  -0.04260177
  0.12388811  1.0666833  -1.1491379   1.6889688 ]"
1165,"[-0.23999359 -0.28194267  1.1609002  -0.85911816 -1.3316987   0.11603294
 -0.0043144   1.1272842  -1.1982939   1.5111442 ]"
1166,"[-0.27526152 -0.27805936  1.2123693  -0.858278   -1.2315559  -0.40469316
  0.01388577  1.4678003  -0.99415267  1.3479457 ]"
1167,"[-0.21056955 -0.2853323   1.2105788  -0.8332454  -1.4316595   0.16095863
 -0.10096083  1.2879549  -1.1132371   1.3155125 ]"
1168,"[-0.17644835 -0.27912265  1.0433537  -0.92357904 -1.3175683   0.08611603
  0.07632044  1.0043652  -1.1837826   1.6703453 ]"
1169,"[-0.25926214 -0.26858518  1.1070348  -0.9534724  -1.1260616  -0.7397229
  0.12279013  1.4614314  -0.8001002   1.4559481 ]"
1170,"[-0.32169178  0.3574782  -1.2342764  -0.5997126   2.0829368  -0.27066123
  0.4681737  -1.1749403   0.9094466  -0.2167529 ]"
1171,"[-0.4219646  -0.2795237   1.1847023  -0.85327053 -1.0396715  -0.898358
 -0.0098553   1.7599452  -0.5786365   1.1366328 ]"
1172,"[-0.2495326  -0.28218904  1.1921833  -0.8949263  -1.2239633  -0.32603407
  0.06752399  1.409514   -1.0695987   1.3770237 ]"
1173,"[-0.1438744  -0.28699592  0.96443003 -0.8555126  -1.367884    0.54817015
  0.03041544  0.70277315 -1.2932693   1.7017483 ]"
1174,"[-0.2563671  -0.2855997   1.1763995  -0.8210762  -1.294611   -0.08216186
  0.0019795   1.2163064  -1.1640159   1.5091454 ]"
1175,"[-0.1896209  -0.28603107  1.01545    -0.93297046 -1.3131288   0.10708364
  0.09826087  1.0445856  -1.1930692   1.6494411 ]"
