,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
9289,-0.84592354,1.7334539,-0.9916402,0.064943746,0.86796564,-0.40386903,-0.8951425,-0.73991805,1.4095966,-0.19946599,0.7190692,2.2281651,-0.6532926,0.8395879,-0.95413977,-0.44824088,-0.314008,0.08941509,-0.8832142,-0.62334186,CA1
9290,-0.8466713,1.7319335,-0.9954712,0.06972756,0.867662,-0.4014185,-0.89569503,-0.7386194,1.409145,-0.20059264,0.8598291,2.2824678,-0.7258513,0.65437216,-0.7415523,-0.26531866,-0.4145961,-0.053440724,-0.91514385,-0.68076605,CA1
9291,-0.84665364,1.7323397,-0.9950868,0.06819939,0.8678768,-0.40083128,-0.8958984,-0.7388367,1.4088799,-0.19998896,0.8526135,2.2817492,-0.72806185,0.6642077,-0.75426686,-0.282615,-0.4031115,-0.04586433,-0.90737957,-0.67727023,CA1
9292,-0.84637827,1.7326274,-0.9945396,0.06618591,0.8681187,-0.40262306,-0.8946775,-0.73864174,1.4094572,-0.1995293,0.8338028,2.264114,-0.71050614,0.7131746,-0.81092846,-0.3274208,-0.38555732,-0.013492123,-0.9034599,-0.65972656,CA1
9293,-0.8465605,1.7321862,-0.9954619,0.06804285,0.86776423,-0.40144205,-0.8951959,-0.73852086,1.4093503,-0.20016134,0.80418074,2.254662,-0.69655395,0.7491646,-0.84982365,-0.3625922,-0.363984,0.017353322,-0.90252525,-0.6498826,CA1
9294,-0.8471031,1.7321489,-0.9960386,0.067935534,0.86799055,-0.4003265,-0.8954821,-0.7382683,1.4088596,-0.19971555,0.8489549,2.2772114,-0.7227355,0.6731492,-0.76528585,-0.2849831,-0.40187454,-0.03714177,-0.9132177,-0.6740769,CA1
9295,-0.84659004,1.7323086,-0.9948111,0.06691856,0.86764455,-0.4009432,-0.89532614,-0.738758,1.4097064,-0.20014837,0.84625316,2.2715113,-0.7184277,0.68620306,-0.7780896,-0.29467225,-0.39865127,-0.028812662,-0.91194695,-0.6733673,CA1
9296,-0.8461924,1.7320848,-0.9954225,0.068852246,0.8677759,-0.40188625,-0.8953731,-0.73886955,1.4092475,-0.20021759,0.83519423,2.2691543,-0.7119334,0.7000821,-0.7995268,-0.3137274,-0.38869464,-0.015691128,-0.9043477,-0.6705097,CA1
9297,-0.8469713,1.7324327,-0.9952602,0.06625549,0.8684171,-0.40013072,-0.8957872,-0.7381097,1.4088976,-0.19974415,0.8171427,2.269303,-0.707156,0.71384156,-0.8157477,-0.32998797,-0.37850192,-0.0038681629,-0.90626985,-0.6587576,CA1
9298,-0.84669054,1.732222,-0.9948798,0.067814566,0.8676483,-0.40089846,-0.895871,-0.738576,1.4094151,-0.20018503,0.8617657,2.2772493,-0.7328413,0.6636465,-0.7505095,-0.2774275,-0.3997239,-0.051688686,-0.9104168,-0.6800535,CA1
9299,-0.8471665,1.7328427,-0.99450606,0.06502423,0.86886597,-0.40021697,-0.89555097,-0.7388383,1.4084518,-0.19890614,0.87187296,2.2817972,-0.73457974,0.64482385,-0.73240346,-0.25668326,-0.41634262,-0.063203044,-0.9110769,-0.68420446,CA1
9300,-0.846263,1.732257,-0.99511594,0.06844957,0.86757576,-0.40210655,-0.8949238,-0.7385989,1.4096205,-0.20089515,0.8352505,2.2690182,-0.7149329,0.7019061,-0.793516,-0.30715176,-0.39341736,-0.019891184,-0.9049218,-0.672344,CA1
9301,-0.84646523,1.7329649,-0.9936236,0.0669902,0.867945,-0.40279406,-0.8950537,-0.73919994,1.4090803,-0.19984302,0.85659623,2.2814393,-0.7292379,0.65820426,-0.7484123,-0.2716029,-0.41122568,-0.045930114,-0.91189915,-0.6779321,CA1
9302,-0.8463427,1.7317339,-0.99638826,0.06854941,0.8675521,-0.40062425,-0.89525944,-0.73849463,1.4096621,-0.2003885,0.83734375,2.2725046,-0.7140325,0.69260854,-0.79236895,-0.3078379,-0.3878437,-0.023204654,-0.90632236,-0.6708476,CA1
9303,-0.8461643,1.7317127,-0.9952496,0.06895749,0.86719817,-0.39938888,-0.8966423,-0.7389826,1.4098806,-0.20132117,0.79669446,2.2595768,-0.6966588,0.7457675,-0.84683615,-0.36108053,-0.36525694,0.019800596,-0.90330225,-0.64870507,CA1
9304,-0.8466647,1.7317622,-0.9966776,0.068668716,0.8675489,-0.40070757,-0.8950148,-0.73812145,1.4095582,-0.20035133,0.857302,2.2780585,-0.72599965,0.6656452,-0.7544629,-0.2807696,-0.40641478,-0.044038914,-0.9112711,-0.6780489,CA1
9305,-0.8467075,1.7319697,-0.9949746,0.06957926,0.8670997,-0.40134156,-0.8959698,-0.73862463,1.4096192,-0.20064984,0.86068356,2.281616,-0.72863084,0.6562864,-0.7439663,-0.26863468,-0.4125476,-0.05358098,-0.9120672,-0.6791579,CA1
9306,-0.8469887,1.7318397,-0.9956352,0.06855031,0.868036,-0.4000658,-0.8959635,-0.73884934,1.4089735,-0.19989738,0.8478282,2.2783134,-0.7186359,0.67399985,-0.75986856,-0.2853444,-0.40918925,-0.037452806,-0.91441983,-0.675232,CA1
9307,-0.8461255,1.7332579,-0.99290746,0.066201314,0.86778,-0.40309548,-0.89486206,-0.7393643,1.4094473,-0.20033164,0.85559595,2.28522,-0.72577065,0.6519063,-0.74259704,-0.26329684,-0.41650447,-0.051174074,-0.9143784,-0.67900044,CA1
9308,-0.84668475,1.7313733,-0.9961675,0.06832066,0.8677384,-0.3984424,-0.89673036,-0.73915064,1.4093963,-0.1996517,0.8586028,2.2743175,-0.72321653,0.6702268,-0.75923586,-0.26988655,-0.41340786,-0.044433206,-0.9128955,-0.680072,CA1
9309,-0.84618413,1.7326725,-0.9939408,0.06626577,0.8682606,-0.40254766,-0.89530283,-0.7388333,1.4093446,-0.19973579,0.82591444,2.2628984,-0.71580356,0.72085625,-0.8148843,-0.33581582,-0.37982664,-0.0055653546,-0.9028014,-0.6549723,CA1
9310,-0.84690034,1.7323502,-0.9946829,0.06818522,0.86769605,-0.40101105,-0.89584863,-0.7389033,1.4090666,-0.19995245,0.8502354,2.2806056,-0.7239866,0.66545343,-0.7596719,-0.27981225,-0.4038652,-0.039537422,-0.9081948,-0.6812266,CA1
9311,-0.84666795,1.7324444,-0.99462837,0.06759846,0.8681601,-0.4021643,-0.89514494,-0.73891693,1.4090189,-0.1996998,0.83341926,2.2803924,-0.72257036,0.6803741,-0.7856276,-0.3057857,-0.38505945,-0.026291033,-0.90665835,-0.6621933,CA1
9312,-0.84663385,1.7320058,-0.9942686,0.06836868,0.86772734,-0.4015644,-0.89622307,-0.73927706,1.409384,-0.19951814,0.8596415,2.2821996,-0.727176,0.65605885,-0.73987365,-0.26608962,-0.41549653,-0.053017277,-0.9115131,-0.6847342,CA1
9313,-0.85019976,1.7337219,-0.9775795,-0.019014146,0.9209055,-0.3983215,-0.9023127,-0.71140635,1.3968657,-0.19265898,0.85664266,2.2739136,-0.72598994,0.67360395,-0.7706691,-0.29059723,-0.39523438,-0.04080267,-0.91054326,-0.67032427,VIS
9314,-0.8513284,1.7338713,-0.9773211,-0.020399783,0.92174715,-0.39809445,-0.9025911,-0.71060574,1.3960712,-0.19134918,0.84689736,2.280751,-0.72411186,0.66837627,-0.7633325,-0.28563944,-0.39810598,-0.039108075,-0.911871,-0.67385644,VIS
9315,-0.8503599,1.7335924,-0.97688013,-0.018663073,0.92133343,-0.39812475,-0.90363973,-0.7115899,1.3963356,-0.19200383,0.8016336,2.264805,-0.70516133,0.7309874,-0.8306297,-0.3405749,-0.3729844,0.014363807,-0.9048652,-0.6575745,VIS
9316,-0.850461,1.7337816,-0.97753596,-0.01879817,0.9210858,-0.3989465,-0.90252244,-0.71076393,1.3965917,-0.19243097,0.8223694,2.2649646,-0.707519,0.7166191,-0.81247836,-0.32824823,-0.37901193,-0.0032354027,-0.9094122,-0.66404814,VIS
9317,-0.85068095,1.7337071,-0.97808325,-0.02104219,0.9221544,-0.39806968,-0.9020515,-0.71062297,1.3961844,-0.1914952,0.8331203,2.2717264,-0.7147745,0.6968281,-0.7927013,-0.30780515,-0.38858956,-0.01912955,-0.9078822,-0.67079175,VIS
9318,-0.8507793,1.7341331,-0.9765959,-0.020440366,0.92184055,-0.39997613,-0.9020597,-0.7109949,1.396144,-0.19127212,0.81922597,2.2628894,-0.7018574,0.72429717,-0.8180954,-0.33055776,-0.38371906,0.0015469865,-0.90280974,-0.67092055,VIS
9319,-0.85034126,1.7339469,-0.97727704,-0.019967962,0.9216959,-0.39788303,-0.90251946,-0.71137094,1.3962097,-0.1924917,0.83931166,2.2791953,-0.7170587,0.678981,-0.77552617,-0.28806785,-0.40341794,-0.03306869,-0.9098014,-0.67054754,VIS
9320,-0.8513001,1.7336651,-0.9769913,-0.020260576,0.92157334,-0.3988293,-0.9027241,-0.7105262,1.3964735,-0.1910808,0.81076324,2.254766,-0.69692475,0.7461015,-0.84099,-0.35502636,-0.36771354,0.009982281,-0.9017343,-0.6592241,VIS
9321,-0.8505087,1.7343689,-0.9765611,-0.021673076,0.9219541,-0.39970493,-0.9019549,-0.71099186,1.3961238,-0.19105196,0.85375226,2.2753196,-0.7196118,0.67358506,-0.7638847,-0.28488627,-0.4028601,-0.03922832,-0.91104096,-0.68114525,VIS
9322,-0.8506097,1.7348481,-0.97451955,-0.022846337,0.9223113,-0.40063006,-0.9022067,-0.7114386,1.3960025,-0.19091128,0.8343361,2.2728307,-0.71310765,0.69457793,-0.7937899,-0.3095317,-0.39031783,-0.019727336,-0.905481,-0.6697882,VIS
9323,-0.8507899,1.7343347,-0.97562224,-0.019802142,0.9215476,-0.40043014,-0.90235525,-0.7112592,1.3962345,-0.19185887,0.7042133,2.214211,-0.64326465,0.8621461,-0.9825653,-0.4815444,-0.29632998,0.11428571,-0.87654877,-0.6146035,VIS
9324,-0.8506312,1.7341462,-0.97652704,-0.021441095,0.9219425,-0.3993135,-0.90219903,-0.7111139,1.3962452,-0.19110899,0.8297748,2.2594063,-0.70734715,0.72097486,-0.81567144,-0.32778242,-0.3806064,-0.005105216,-0.9104879,-0.6631551,VIS
9325,-0.85142624,1.7341567,-0.97780275,-0.022303928,0.9225195,-0.39801323,-0.9020101,-0.7097098,1.3956717,-0.19108129,0.85908014,2.27822,-0.7283702,0.6654509,-0.7496708,-0.27340624,-0.40921026,-0.051358905,-0.9099918,-0.6807445,VIS
9326,-0.8498172,1.7344091,-0.9768137,-0.020953154,0.92188025,-0.399712,-0.90180236,-0.71128875,1.3961818,-0.19208384,0.81288075,2.2654393,-0.7030866,0.726434,-0.83076775,-0.3531381,-0.36574763,0.0010904714,-0.89954364,-0.65356,VIS
9327,-0.85087126,1.7345866,-0.97587496,-0.021816643,0.9221798,-0.3991921,-0.90242374,-0.7109966,1.3957611,-0.1913526,0.8318598,2.2610605,-0.70905155,0.7187875,-0.7986426,-0.3162151,-0.39254704,-0.009414508,-0.9085921,-0.67724526,VIS
9328,-0.8506393,1.7339272,-0.9770575,-0.020607151,0.92159104,-0.39853138,-0.902436,-0.71096253,1.3964475,-0.19173299,0.8277432,2.2726226,-0.71188164,0.70283026,-0.79026705,-0.30997878,-0.3949053,-0.018581163,-0.90710306,-0.6704795,VIS
9329,-0.8506508,1.7344316,-0.975494,-0.023552997,0.9225535,-0.39905846,-0.9025479,-0.7110113,1.3961085,-0.19077852,0.8296,2.2642777,-0.70967203,0.7156108,-0.804798,-0.32704502,-0.3825148,-0.010127271,-0.90420854,-0.6711228,VIS
9330,-0.8507607,1.7339865,-0.9767452,-0.020008648,0.9213433,-0.39889696,-0.90269566,-0.7108473,1.3964629,-0.19183803,0.8018016,2.265228,-0.6970895,0.7344703,-0.8293969,-0.34000292,-0.3798357,0.009642841,-0.90131617,-0.66350275,VIS
9331,-0.85116893,1.7334293,-0.97712547,-0.019654058,0.92137474,-0.39738488,-0.9033547,-0.7110316,1.3965616,-0.19164518,0.8562021,2.2809875,-0.7275603,0.6595888,-0.7529944,-0.2719311,-0.40683177,-0.04792469,-0.9121226,-0.6774134,VIS
9332,-0.850938,1.733353,-0.9779614,-0.018611273,0.92120826,-0.39756665,-0.9032356,-0.710923,1.3964049,-0.19173072,0.84861463,2.278679,-0.72370946,0.6724073,-0.7579345,-0.27812567,-0.4076099,-0.043020032,-0.9147198,-0.6745824,VIS
9333,-0.85152304,1.7341833,-0.97649777,-0.021506675,0.9217878,-0.39748406,-0.9026701,-0.71065414,1.3961376,-0.19177303,-1.0068803,-0.5141728,0.5685717,1.3063546,-1.4357555,-1.3232349,0.68913186,1.0980053,0.24507912,0.37290078,VIS
9334,-0.8512977,1.7342429,-0.9766131,-0.024074182,0.92258614,-0.397143,-0.9024529,-0.7105395,1.3959937,-0.19070257,0.8610176,2.2772424,-0.7277832,0.6626302,-0.75435394,-0.2810357,-0.40426102,-0.04372965,-0.9112339,-0.67849296,VIS
9335,-0.8513726,1.7339023,-0.97630024,-0.022195542,0.92214143,-0.39765054,-0.90353006,-0.7109719,1.3959526,-0.18997532,0.8532941,2.272006,-0.7188051,0.6792636,-0.77197826,-0.28953993,-0.4012288,-0.03453415,-0.9130002,-0.67547673,VIS
9336,-0.85092604,1.7335672,-0.97804856,-0.021037253,0.92170703,-0.39705515,-0.9027387,-0.7105179,1.3964411,-0.19139306,0.84707797,2.2751513,-0.7219384,0.68061036,-0.77091616,-0.29391265,-0.40195268,-0.032894794,-0.9094375,-0.67178804,VIS
9337,-0.8513546,1.7335558,-0.9777088,-0.020021059,0.92140085,-0.39667293,-0.90311325,-0.71062726,1.3963964,-0.19185501,0.8244939,2.263958,-0.6996587,0.7197764,-0.8120258,-0.32601827,-0.3862651,-0.0068062944,-0.9070545,-0.6703999,VIS
9338,-0.85054624,1.7337825,-0.97714233,-0.019588025,0.92123497,-0.39849457,-0.9027199,-0.71093166,1.3966469,-0.19224048,0.22558622,1.6797153,-0.29764956,1.3435339,-1.5360079,-0.9528585,0.023923665,0.5912762,-0.6729693,-0.4045515,VIS
9339,-0.8507481,1.7342621,-0.97535425,-0.02189408,0.9218165,-0.39949185,-0.9026683,-0.7108502,1.3966253,-0.19169733,0.818948,2.2676113,-0.70492715,0.71971804,-0.8169253,-0.3333895,-0.38097608,-0.008583746,-0.9022083,-0.6592686,VIS
9340,-0.8507627,1.7348306,-0.9754851,-0.023792569,0.92237216,-0.39990383,-0.9015721,-0.7108216,1.396123,-0.19098753,0.8337584,2.2680914,-0.7134767,0.7043764,-0.80129,-0.31715548,-0.38429365,-0.017529206,-0.90545696,-0.66702247,VIS
9341,-0.8506586,1.7342001,-0.9760176,-0.022009175,0.9219135,-0.39853185,-0.90251833,-0.71123236,1.3964221,-0.19156764,0.839832,2.2708924,-0.7186873,0.6941955,-0.7894014,-0.30361605,-0.39200297,-0.024986332,-0.90524334,-0.6709821,VIS
9342,-0.8506293,1.7335752,-0.9777241,-0.020667387,0.9218203,-0.3974317,-0.9028137,-0.7110947,1.3963249,-0.19135979,0.8323408,2.2701182,-0.7036384,0.7000081,-0.7948439,-0.30758804,-0.39204192,-0.017376874,-0.91394377,-0.6730345,VIS
9343,-0.8509811,1.733978,-0.9768556,-0.020845154,0.92159325,-0.3980266,-0.9027735,-0.7105914,1.3964041,-0.19190301,0.8501503,2.275702,-0.7210045,0.67679703,-0.76319396,-0.28464693,-0.40749002,-0.037143987,-0.91050583,-0.6786641,VIS
9344,-0.8513129,1.7348748,-0.97487,-0.025790941,0.9226725,-0.39936826,-0.90181625,-0.7105039,1.3962077,-0.1900937,0.81701475,2.2686474,-0.7123158,0.7161402,-0.8110297,-0.3360849,-0.37534922,-0.0026276188,-0.90506893,-0.6593249,VIS
9345,-0.85089856,1.7336946,-0.97638947,-0.020330336,0.9216804,-0.39869818,-0.9032428,-0.7109976,1.3964653,-0.19128336,0.8446335,2.27908,-0.7208447,0.67483115,-0.7713153,-0.28793085,-0.40110946,-0.037381686,-0.91064155,-0.66931975,VIS
9346,-0.8507602,1.7333026,-0.97783875,-0.018329892,0.92112476,-0.3979852,-0.90292394,-0.7112077,1.3966204,-0.19200066,0.81719905,2.2682765,-0.70531535,0.7166035,-0.8129637,-0.32987556,-0.3807863,-0.003930666,-0.9074275,-0.66177917,VIS
9347,-0.8505622,1.7338016,-0.9767645,-0.01969431,0.9213847,-0.3993062,-0.9024574,-0.71134984,1.3965855,-0.1916364,0.84621555,2.274148,-0.71912104,0.68504715,-0.7744251,-0.2974222,-0.3953372,-0.03688371,-0.9098329,-0.67238694,VIS
9348,-0.85069954,1.7338796,-0.9768499,-0.0196518,0.9215078,-0.39985296,-0.9022465,-0.71095353,1.3964533,-0.19158633,0.8382208,2.2691393,-0.7060809,0.70051444,-0.792008,-0.3113621,-0.39392155,-0.02150746,-0.9062291,-0.6767648,VIS
9349,-0.85105497,1.733264,-0.97884077,-0.019472098,0.9213362,-0.39805505,-0.9022041,-0.71024364,1.396653,-0.19138227,0.82741696,2.267221,-0.7128079,0.7110955,-0.80312854,-0.31755447,-0.38604417,-0.014082029,-0.9095051,-0.6626116,VIS
9350,-0.850731,1.7331916,-0.9776961,-0.018924603,0.9212615,-0.39759198,-0.90337455,-0.7112281,1.3966492,-0.19155666,0.82760066,2.2669275,-0.7074869,0.7136033,-0.80584764,-0.32770103,-0.3828669,-0.0130136395,-0.90488607,-0.6663297,VIS
9351,-0.8498951,1.7340027,-0.9769972,-0.018571718,0.9211952,-0.40004545,-0.9018463,-0.71157753,1.3966156,-0.19288103,0.8294029,2.2729104,-0.7101355,0.6977866,-0.7924329,-0.31211326,-0.39014667,-0.016622834,-0.91351926,-0.6651299,VIS
9352,-0.85126215,1.7335194,-0.9770139,-0.019507002,0.9213492,-0.39856926,-0.90306425,-0.71075773,1.3965364,-0.19123104,0.8394482,2.271475,-0.7143454,0.69249696,-0.78671914,-0.3043147,-0.39220977,-0.024333123,-0.91191536,-0.6695832,VIS
9353,-0.8510744,1.7341259,-0.9758656,-0.020208169,0.92154145,-0.39945236,-0.90304714,-0.7110503,1.3961843,-0.1911539,0.8391867,2.2734659,-0.71685404,0.68950033,-0.78010565,-0.30377528,-0.3935538,-0.02471853,-0.9105515,-0.67259437,VIS
9354,-0.8499855,1.7341293,-0.97728586,-0.020853411,0.9216093,-0.39926606,-0.9017128,-0.7109568,1.3966042,-0.19228204,0.83042556,2.2657368,-0.70820725,0.7113743,-0.803694,-0.31480458,-0.3876492,-0.014599606,-0.9070778,-0.67150414,VIS
9355,-0.8510956,1.7335123,-0.9773734,-0.020362495,0.9219056,-0.39674717,-0.9032882,-0.7111911,1.3961334,-0.19149305,0.802297,2.2619743,-0.7007145,0.7373599,-0.84465045,-0.35214862,-0.3682879,0.011985165,-0.9042969,-0.6435183,VIS
9356,-0.85060084,1.7332927,-0.9780231,-0.01813999,0.921049,-0.39852172,-0.9026458,-0.7111776,1.3967043,-0.19193739,0.8093089,2.2545674,-0.6975256,0.7439099,-0.84592474,-0.35724297,-0.36257976,0.015603686,-0.90273553,-0.6573814,VIS
9357,-0.8516631,1.7335705,-0.9777578,-0.02115321,0.9222419,-0.39665127,-0.9028542,-0.7105669,1.3958964,-0.19106266,0.8378735,2.269475,-0.71465516,0.69676065,-0.79092866,-0.3021019,-0.394733,-0.020288544,-0.9085367,-0.6728637,VIS
9358,-0.84997845,1.7347777,-0.9744676,-0.023429308,0.92194676,-0.4004593,-0.90185827,-0.7118928,1.3967227,-0.19136119,0.85291487,2.2733495,-0.73067945,0.6782927,-0.76774305,-0.29230168,-0.39579678,-0.036513597,-0.9069045,-0.674619,VIS
9359,-0.8509193,1.7341328,-0.97629076,-0.020678764,0.92182946,-0.39896813,-0.9026627,-0.7110335,1.3961203,-0.19152884,0.794258,2.2472975,-0.6866273,0.7669659,-0.8633617,-0.37133387,-0.36159968,0.03291033,-0.9007481,-0.6577595,VIS
9360,-0.8391493,1.7339785,-1.0019733,0.074850805,0.86570275,-0.3981978,-0.8975236,-0.74157554,1.4055095,-0.20162255,0.8739654,2.2845626,-0.7375656,0.63979685,-0.73533887,-0.25882617,-0.4146186,-0.06954935,-0.9076581,-0.6747678,TH
9361,-0.83946574,1.7338396,-1.0024072,0.07442945,0.86593735,-0.3975583,-0.8976189,-0.7414847,1.405319,-0.20098925,0.85423875,2.2772145,-0.73027855,0.67176795,-0.7755343,-0.29563674,-0.39311525,-0.041692354,-0.9000429,-0.6669203,TH
9362,-0.8395748,1.7325886,-1.0041361,0.07893268,0.86473066,-0.39579526,-0.89899915,-0.7413318,1.4056077,-0.20202242,0.82597107,2.268506,-0.71493596,0.7097828,-0.81347334,-0.3285569,-0.3758573,-0.0103790695,-0.89717215,-0.6638857,TH
9363,-0.8331988,1.7335045,-1.004178,0.067527175,0.86651176,-0.39616582,-0.898767,-0.7401172,1.4082304,-0.20334782,0.7235106,2.2280777,-0.6673796,0.8341636,-0.9595223,-0.46125287,-0.30389154,0.09176016,-0.87209,-0.61337495,TH
9364,-0.83663696,1.7332428,-1.0052241,0.07210826,0.8677318,-0.3938124,-0.9024744,-0.7380832,1.4044366,-0.20128821,0.57164943,2.113189,-0.562224,1.0387045,-1.1404992,-0.59535414,-0.2510337,0.24159431,-0.8374517,-0.5785752,TH
9365,-0.8331989,1.7367948,-0.9961019,0.06452973,0.8678238,-0.40134382,-0.9000069,-0.7413813,1.406309,-0.20342512,0.5980682,2.1394153,-0.58699775,0.9998631,-1.1033341,-0.57318336,-0.2616704,0.22066973,-0.8416587,-0.5911699,TH
9366,-0.8396501,1.7344615,-1.0020876,0.076040216,0.86640215,-0.39536852,-0.89981204,-0.74193144,1.4032319,-0.20128621,-1.0049037,-0.8000364,0.57519495,1.2263529,-1.369173,-1.28648,0.7546084,1.0027258,0.4049204,0.49679068,TH
9367,-0.838978,1.7337884,-1.0024517,0.07524433,0.8656775,-0.39683294,-0.89821345,-0.74200267,1.405241,-0.2014719,0.8349742,2.2678742,-0.7157971,0.7019052,-0.8136289,-0.32590303,-0.37420854,-0.015198685,-0.90091157,-0.6591052,TH
9368,-0.8408432,1.7322427,-1.0052125,0.08046623,0.8654457,-0.39090627,-0.9016895,-0.7415446,1.4035802,-0.20153874,0.8382825,2.2604938,-0.7053271,0.71693027,-0.8183175,-0.33651397,-0.38156843,-0.011381715,-0.89643544,-0.6661611,TH
9369,-0.8407182,1.7315285,-1.0062886,0.07996033,0.86516505,-0.39039707,-0.9008365,-0.7418444,1.404557,-0.20112546,0.8335325,2.265494,-0.713386,0.71088356,-0.8074726,-0.31926635,-0.38566464,-0.01701545,-0.9010405,-0.66606385,TH
9370,-0.8390347,1.7331067,-1.0029193,0.07835662,0.86487716,-0.39626303,-0.8992635,-0.74214226,1.4053645,-0.20208295,0.8495604,2.27876,-0.7251186,0.6735138,-0.7660496,-0.2876085,-0.40419286,-0.040538467,-0.9030904,-0.67523664,TH
9371,-0.8396252,1.7339787,-1.0020134,0.07763114,0.8650067,-0.39767408,-0.89789706,-0.7422426,1.4049596,-0.20212296,0.8196796,2.2605808,-0.71675193,0.73050386,-0.83664906,-0.35630408,-0.36514437,0.0002712484,-0.8912429,-0.64494294,TH
9372,-0.8393632,1.7342372,-1.0021387,0.07396545,0.8663685,-0.39790127,-0.89760005,-0.74121594,1.4048643,-0.20121531,0.73548806,2.2366655,-0.6668826,0.8165999,-0.94747394,-0.44824183,-0.30673507,0.07344667,-0.8736777,-0.61919045,TH
9373,-0.8123704,1.7283869,-1.0405259,0.22681679,0.7773451,-0.3925125,-0.89057577,-0.7891456,1.412765,-0.22018267,0.21822694,1.7203778,-0.3199033,1.3332134,-1.48682,-0.9471129,-0.01628509,0.6002748,-0.68783855,-0.41413376,LGd
9374,-0.8137013,1.7284704,-1.0413632,0.2243921,0.77852756,-0.39044625,-0.8911188,-0.78819823,1.4120234,-0.21858457,0.8103308,2.2640388,-0.68883884,0.7237357,-0.8023413,-0.32287472,-0.3944499,0.0140582975,-0.9233861,-0.680272,LGd
9375,-0.81317836,1.7281189,-1.0418832,0.22674215,0.777717,-0.3926772,-0.89007723,-0.7883896,1.4123518,-0.21872549,0.8087935,2.2521267,-0.6857594,0.7438881,-0.8370359,-0.35099748,-0.37158176,0.02593426,-0.91692895,-0.66843927,LGd
9376,-0.812685,1.7284869,-1.0410626,0.22556525,0.77769715,-0.39321727,-0.8896716,-0.78837913,1.4129521,-0.21968538,0.8158874,2.2599602,-0.69523144,0.7274718,-0.82138884,-0.3407286,-0.37323225,0.010882222,-0.9147376,-0.6688831,LGd
9377,-0.813692,1.7289305,-1.0410258,0.223133,0.778559,-0.39159516,-0.889942,-0.788001,1.4124016,-0.21876931,0.76890874,2.2479,-0.6771274,0.77849925,-0.8647522,-0.3811725,-0.35280302,0.054486845,-0.9134439,-0.66049606,LGd
9378,-0.81408346,1.7288998,-1.0412997,0.22252831,0.7794383,-0.39092842,-0.890597,-0.7879175,1.4116124,-0.21765308,0.7884279,2.249298,-0.67809296,0.76299125,-0.8492711,-0.37178937,-0.3656392,0.045922928,-0.9147418,-0.66710645,LGd
9379,-0.81360364,1.7286558,-1.0406315,0.22624107,0.7781514,-0.3913213,-0.8913261,-0.78907365,1.4114488,-0.2185413,0.8469452,2.276523,-0.7132251,0.6718226,-0.7485352,-0.2759418,-0.4131874,-0.029661722,-0.92642146,-0.6883176,LGd
9380,-0.81409687,1.72831,-1.0421807,0.22410068,0.77873474,-0.39100495,-0.8906119,-0.78756976,1.411979,-0.21766116,0.81600773,2.2637436,-0.6977548,0.72054887,-0.79798937,-0.3164776,-0.39548016,0.007086096,-0.92363495,-0.67604965,LGd
9381,-0.8131404,1.7277286,-1.0428396,0.22669858,0.7779754,-0.3910625,-0.890358,-0.7883259,1.4122807,-0.21895812,0.7951979,2.2601886,-0.6863769,0.7413329,-0.82693917,-0.34739456,-0.37958625,0.029311761,-0.91893977,-0.6667942,LGd
9382,-0.8136248,1.7285985,-1.0410048,0.22538519,0.7781049,-0.39209294,-0.8903779,-0.78850543,1.4120908,-0.21857285,0.8431226,2.2712743,-0.7104123,0.68278396,-0.76237166,-0.28641596,-0.4059433,-0.016973907,-0.9238059,-0.6912582,LGd
9383,-0.81378037,1.727944,-1.0414231,0.2257516,0.77805036,-0.3909791,-0.89106363,-0.78846633,1.4123871,-0.2184205,0.6376883,2.1703634,-0.59996396,0.9385274,-1.0483946,-0.5495456,-0.26360324,0.19751893,-0.8705558,-0.6120348,LGd
9384,-0.81400657,1.7280486,-1.041058,0.22573295,0.7779959,-0.39163062,-0.8908592,-0.7884972,1.4124064,-0.21813329,0.7770819,2.2489738,-0.6759605,0.7698332,-0.8598495,-0.3766612,-0.36043668,0.05317266,-0.9157609,-0.6603936,LGd
9385,-0.81339204,1.7286226,-1.0408126,0.2255264,0.7777954,-0.3924789,-0.89038813,-0.78865105,1.4122987,-0.21851905,0.7782778,2.2486851,-0.6780744,0.77101135,-0.8583702,-0.37620136,-0.36492175,0.052289493,-0.91390055,-0.6587958,LGd
9386,-0.8130141,1.7281406,-1.0415239,0.22607721,0.7776869,-0.39114586,-0.8907058,-0.7891468,1.4124064,-0.21877559,0.8247592,2.2742867,-0.7035374,0.6963512,-0.7762589,-0.29820958,-0.4037925,-0.011993837,-0.9237919,-0.67781353,LGd
9387,-0.813195,1.7283707,-1.0415539,0.22651766,0.77773696,-0.39296624,-0.89017934,-0.78816813,1.4122653,-0.21882829,0.78351074,2.2538838,-0.6850623,0.7601704,-0.85162646,-0.36750174,-0.36117804,0.039461736,-0.91145194,-0.6602062,LGd
9388,-0.813273,1.7274892,-1.0420246,0.22801873,0.7774031,-0.3913825,-0.8910498,-0.7884987,1.4125386,-0.2192224,0.79895115,2.2540834,-0.6872625,0.74760056,-0.8354547,-0.35081097,-0.37168935,0.030994954,-0.9177676,-0.6686446,LGd
